"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"70121.7933277";"Long term fuel % trim - Bank 1";"0";"%";"47.0861139";"-72.8434844";
"70122.0099232";"Knocking Correction";"0";"°";"47.0861139";"-72.8434844";
"70122.1677341";"OCV Duty Left";"14.901960784313726";"%";"47.0861139";"-72.8434844";
"70122.2355054";"Learned Ignition Timing";"0";"°";"47.0861139";"-72.8434844";
"70122.3655091";"A/F Sensor #1";"1.521764705882353";"";"47.0861139";"-72.8434844";
"70122.5822122";"Fuel/Air commanded equivalence ratio";"14.63871168";"";"47.0861139";"-72.8434844";
"70122.6534359";"Engine RPM";"3173";"rpm";"47.0861139";"-72.8434844";
"70122.6534359";"Engine RPM x1000";"3.2";"rpm";"47.0861139";"-72.8434844";
"70122.8243008";"Average speed";"75.43957066537725";"km/h";"47.0861139";"-72.8434844";
"70122.8243008";"Distance travelled";"76.09423803411114";"km";"47.0861139";"-72.8434844";
"70122.8243008";"Distance travelled (Today)";"204.257019";"km";"47.0861139";"-72.8434844";
"70122.8243008";"Distance travelled (total)";"244.87559100000001";"km";"47.0861139";"-72.8434844";
"70122.8243008";"Distance travelled (Week)";"226.67933200000002";"km";"47.0861139";"-72.8434844";
"70122.8243008";"Vehicle speed";"38";"km/h";"47.0861139";"-72.8434844";
"70122.9831112";"Relative throttle position";"5.490196078431373";"%";"47.0861139";"-72.8434844";
"70123.1280767";"Timing advance";"32.5";"°";"47.0861139";"-72.8434844";
"70123.2661515";"Calculated engine load value";"0";"%";"47.0861139";"-72.8434844";
"70123.431935";"MAF air flow rate";"7.65";"g/sec";"47.0861139";"-72.8434844";
"70123.431935";"Power from MAF";"9.18";"hp";"47.0861139";"-72.8434844";
"70123.5587169";"Calculated boost";"-0.74";"bar";"47.0861139";"-72.8434844";
"70123.5587169";"Intake manifold absolute pressure";"23";"kPa";"47.0861139";"-72.8434844";
"70123.8682546";"Actual Gear Ratio";"1.3945525291828793";"";"47.0861139";"-72.8434844";
"70124.0371069";"Target Gear Ratio";"0.003906309605554284";"";"47.0861139";"-72.8434844";
"70124.2711712";"[ABS] Front left wheel speed";"39.09375";"km/h";"47.0861139";"-72.8434844";
"70124.4084814";"[ABS] Front right wheel speed";"38.86875";"km/h";"47.0861139";"-72.8434844";
"70124.5646875";"[ABS] Rear left wheel speed";"39.6";"km/h";"47.0861139";"-72.8434844";
"70124.7215141";"[ABS] Rear right wheel speed";"39.825";"km/h";"47.0861139";"-72.8434844";
"70124.8384911";"[ABS] Steering angle sensor";"-6";"°";"47.0861139";"-72.8434844";
"70125.1380726";"AT/CVT Temperature v.1";"91";"℃";"47.0861139";"-72.8434844";
"70125.2797022";"Primary Pulley Speed";"2501";"rpm";"47.0861139";"-72.8434844";
"70125.3601271";"Secondary Pulley Speed";"1828";"rpm";"47.0861139";"-72.8434844";
"70125.5282486";"Turbine Speed";"2528";"rpm";"47.0861139";"-72.8434844";
"70125.6631882";"Lock Up Duty Ratio";"95.5";"%";"47.0861139";"-72.8434844";
"70125.8340169";"Engine oil temperature";"102";"℃";"47.0861139";"-72.8434844";
"70125.9480672";"Intake air temperature";"-9";"℃";"47.0861139";"-72.8434844";
"70126.064609";"Barometric pressure";"97";"kPa";"47.0861139";"-72.8434844";
"70126.393435";"Battery Terminal Voltage";"14.616";"V";"47.0861139";"-72.8434844";
"70126.5999067";"AWD Solenoid Actual Current";"288";"mA";"47.0861139";"-72.8434844";
"70126.7466862";"AWD Solenoid Set Current";"290";"mA";"47.0861139";"-72.8434844";
"70126.9681365";"Short term fuel % trim - Bank 1";"-2.34375";"%";"47.0861139";"-72.8434844";
"70127.127094";"Long term fuel % trim - Bank 1";"0";"%";"47.0861139";"-72.8434844";
"70127.3400895";"Knocking Correction";"0";"°";"47.0861139";"-72.8434844";
"70127.4355645";"OCV Duty Left";"50.98039215686274";"%";"47.0861139";"-72.8434844";
"70127.5362332";"Learned Ignition Timing";"0";"°";"47.0861139";"-72.8434844";
"70127.6859184";"A/F Sensor #1";"1.0457254901960786";"";"47.0861139";"-72.8434844";
"70127.9426687";"Fuel/Air commanded equivalence ratio";"14.6637168";"";"47.0861139";"-72.8434844";
"70128.1083494";"Engine RPM";"2826";"rpm";"47.0861139";"-72.8434844";
"70128.1083494";"Engine RPM x1000";"2.8";"rpm";"47.0861139";"-72.8434844";
"70128.205673";"Average speed";"75.39602356701582";"km/h";"47.0861139";"-72.8434844";
"70128.205673";"Distance travelled";"76.16297352388892";"km";"47.0861139";"-72.8434844";
"70128.205673";"Distance travelled (Today)";"204.325754";"km";"47.0861139";"-72.8434844";
"70128.205673";"Distance travelled (total)";"244.944326";"km";"47.0861139";"-72.8434844";
"70128.205673";"Distance travelled (Week)";"226.748067";"km";"47.0861139";"-72.8434844";
"70128.205673";"Vehicle speed";"46";"km/h";"47.0861139";"-72.8434844";
"70128.3776253";"Relative throttle position";"5.882352941176471";"%";"47.0861139";"-72.8434844";
"70128.4749863";"Timing advance";"14.5";"°";"47.0861139";"-72.8434844";
"70128.6473856";"Calculated engine load value";"17.254901960784313";"%";"47.0861139";"-72.8434844";
"70128.7978064";"MAF air flow rate";"7.4";"g/sec";"47.0861139";"-72.8434844";
"70128.7978064";"Power from MAF";"8.88";"hp";"47.0861139";"-72.8434844";
"70128.9601902";"Calculated boost";"-0.76";"bar";"47.0861139";"-72.8434844";
"70128.9601902";"Intake manifold absolute pressure";"21";"kPa";"47.0861139";"-72.8434844";
"70129.265288";"Actual Gear Ratio";"1.3828336003662165";"";"47.0861139";"-72.8434844";
"70129.4222152";"Target Gear Ratio";"0.003906309605554284";"";"47.0861139";"-72.8434844";
"70129.5852464";"[ABS] Front left wheel speed";"45.50625";"km/h";"47.0861139";"-72.8434844";
"70129.7308935";"[ABS] Front right wheel speed";"43.65";"km/h";"47.0861139";"-72.8434844";
"70129.8745337";"[ABS] Rear left wheel speed";"45.16875";"km/h";"47.0861139";"-72.8434844";
"70130.065667";"[ABS] Rear right wheel speed";"43.9875";"km/h";"47.0861139";"-72.8434844";
"70130.1811957";"[ABS] Steering angle sensor";"-42";"°";"47.0861139";"-72.8434844";
"70130.4805615";"AT/CVT Temperature v.1";"91";"℃";"47.0861139";"-72.8434844";
"70130.621304";"Primary Pulley Speed";"2833";"rpm";"47.0861139";"-72.8434844";
"70130.7730075";"Secondary Pulley Speed";"2046";"rpm";"47.0861139";"-72.8434844";
"70130.9075102";"Turbine Speed";"2848";"rpm";"47.0861139";"-72.8434844";
"70131.0272713";"Lock Up Duty Ratio";"95.5";"%";"47.0861139";"-72.8434844";
"70131.3333842";"Engine coolant temperature";"91";"℃";"47.0861139";"-72.8434844";
"70131.4682594";"Engine oil temperature";"101";"℃";"47.0861139";"-72.8434844";
"70131.6235601";"Intake air temperature";"-9";"℃";"47.0861139";"-72.8434844";
"70131.7402191";"Barometric pressure";"97";"kPa";"47.0861139";"-72.8434844";
"70131.9288662";"Battery Terminal Voltage";"14.626";"V";"47.0861139";"-72.8434844";
"70132.2068026";"AWD Solenoid Actual Current";"379";"mA";"47.0861139";"-72.8434844";
"70132.3721147";"AWD Solenoid Set Current";"417";"mA";"47.0861139";"-72.8434844";
"70132.5763276";"Short term fuel % trim - Bank 1";"-2.34375";"%";"47.0861139";"-72.8434844";
"70132.7317591";"Long term fuel % trim - Bank 1";"-0.78125";"%";"47.0861139";"-72.8434844";
"70133.0243015";"Knocking Correction";"0";"°";"47.0861139";"-72.8434844";
"70133.1813192";"OCV Duty Left";"57.254901960784316";"%";"47.0861139";"-72.8434844";
"70133.2726957";"Learned Ignition Timing";"0.5";"°";"47.0861139";"-72.8434844";
"70133.3606492";"A/F Sensor #1";"0.9910980392156863";"";"47.0861139";"-72.8434844";
"70133.5740344";"Fuel/Air commanded equivalence ratio";"14.595399239999999";"";"47.0861139";"-72.8434844";
"70133.6646484";"Engine RPM";"3457";"rpm";"47.0861139";"-72.8434844";
"70133.6646484";"Engine RPM x1000";"3.5";"rpm";"47.0861139";"-72.8434844";
"70133.8378701";"Average speed";"75.36605817489017";"km/h";"47.0861139";"-72.8434844";
"70133.8378701";"Distance travelled";"76.25050458833337";"km";"47.0861139";"-72.8434844";
"70133.8378701";"Distance travelled (Today)";"204.413285";"km";"47.0861139";"-72.8434844";
"70133.8378701";"Distance travelled (total)";"245.031857";"km";"47.0861139";"-72.8434844";
"70133.8378701";"Distance travelled (Week)";"226.835598";"km";"47.0861139";"-72.8434844";
"70133.8378701";"Vehicle speed";"56";"km/h";"47.0861139";"-72.8434844";
"70133.992141";"Relative throttle position";"14.509803921568627";"%";"47.0861139";"-72.8434844";
"70134.048267";"Timing advance";"16";"°";"47.0861139";"-72.8434844";
"70134.1155526";"Calculated engine load value";"59.6078431372549";"%";"47.0861139";"-72.8434844";
"70134.2925751";"MAF air flow rate";"43.51";"g/sec";"47.0861139";"-72.8434844";
"70134.2925751";"Power from MAF";"52.211999999999996";"hp";"47.0861139";"-72.8434844";
"70134.4330525";"Calculated boost";"-0.39";"bar";"47.0861139";"-72.8434844";
"70134.4330525";"Intake manifold absolute pressure";"58";"kPa";"47.0861139";"-72.8434844";
"70134.6945235";"Actual Gear Ratio";"1.375020981155108";"";"47.0861139";"-72.8434844";
"70134.8060026";"Target Gear Ratio";"0.003906309605554284";"";"47.0861139";"-72.8434844";
"70135.027148";"[ABS] Front left wheel speed";"59.34375";"km/h";"47.0861139";"-72.8434844";
"70135.1691938";"[ABS] Front right wheel speed";"59.34375";"km/h";"47.0861139";"-72.8434844";
"70135.293063";"[ABS] Rear left wheel speed";"59.56875";"km/h";"47.0861139";"-72.8434844";
"70135.4334802";"[ABS] Rear right wheel speed";"60.01875";"km/h";"47.0861139";"-72.8434844";
"70135.5342107";"[ABS] Steering angle sensor";"1";"°";"47.0861139";"-72.8434844";
"70135.8537157";"AT/CVT Temperature v.1";"91";"℃";"47.0861139";"-72.8434844";
"70135.973808";"Primary Pulley Speed";"3497";"rpm";"47.0861139";"-72.8434844";
"70136.0333754";"Secondary Pulley Speed";"2574";"rpm";"47.0861139";"-72.8434844";
"70136.1283698";"Turbine Speed";"3456";"rpm";"47.0861139";"-72.8434844";
"70136.2992337";"Lock Up Duty Ratio";"95.5";"%";"47.0861139";"-72.8434844";
"70136.5739815";"Engine oil temperature";"101";"℃";"47.0861139";"-72.8434844";
"70136.7094671";"Intake air temperature";"-9";"℃";"47.0861139";"-72.8434844";
"70136.816174";"Barometric pressure";"97";"kPa";"47.0861139";"-72.8434844";
"70137.0805403";"Battery Terminal Voltage";"14.617";"V";"47.0861139";"-72.8434844";
"70137.2845272";"AWD Solenoid Actual Current";"295";"mA";"47.0861139";"-72.8434844";
"70137.4355077";"AWD Solenoid Set Current";"295";"mA";"47.0861139";"-72.8434844";
"70137.6746804";"Short term fuel % trim - Bank 1";"-3.90625";"%";"47.0861139";"-72.8434844";
"70137.7949694";"Long term fuel % trim - Bank 1";"-0.78125";"%";"47.0861139";"-72.8434844";
"70137.9616023";"Knocking Correction";"0";"°";"47.0861139";"-72.8434844";
"70138.068557";"OCV Duty Left";"55.294117647058826";"%";"47.0861139";"-72.8434844";
"70138.221278";"Learned Ignition Timing";"0";"°";"47.0861139";"-72.8434844";
"70138.3031978";"A/F Sensor #1";"1.0067058823529411";"";"47.0861139";"-72.8434844";
"70138.5959964";"Fuel/Air commanded equivalence ratio";"14.665056360000001";"";"47.0861139";"-72.8434844";
"70138.689703";"Engine RPM";"3094";"rpm";"47.0861139";"-72.8434844";
"70138.689703";"Engine RPM x1000";"3.1";"rpm";"47.0861139";"-72.8434844";
"70138.9058192";"Average speed";"75.33217286755362";"km/h";"47.0861139";"-72.8434844";
"70138.9058192";"Distance travelled";"76.32236134858337";"km";"47.0861139";"-72.8434844";
"70138.9058192";"Distance travelled (Today)";"204.485142";"km";"47.0861139";"-72.8434844";
"70138.9058192";"Distance travelled (total)";"245.103714";"km";"47.0861139";"-72.8434844";
"70138.9058192";"Distance travelled (Week)";"226.907455";"km";"47.0861139";"-72.8434844";
"70138.9058192";"Vehicle speed";"51";"km/h";"47.0861139";"-72.8434844";
"70138.9742097";"Relative throttle position";"4.313725490196078";"%";"47.0861139";"-72.8434844";
"70139.0819862";"Timing advance";"32.5";"°";"47.0861139";"-72.8434844";
"70139.18218";"Calculated engine load value";"0";"%";"47.0861139";"-72.8434844";
"70139.3586006";"MAF air flow rate";"7.25";"g/sec";"47.0861139";"-72.8434844";
"70139.3586006";"Power from MAF";"8.7";"hp";"47.0861139";"-72.8434844";
"70139.4694517";"Calculated boost";"-0.76";"bar";"47.0861139";"-72.8434844";
"70139.4694517";"Intake manifold absolute pressure";"21";"kPa";"47.0861139";"-72.8434844";
"70139.7780518";"Actual Gear Ratio";"1.3867399099717708";"";"47.0861139";"-72.8434844";
"70139.8639219";"Target Gear Ratio";"0.003906309605554284";"";"47.0861139";"-72.8434844";
"70140.1405437";"[ABS] Front left wheel speed";"44.775";"km/h";"47.0861139";"-72.8434844";
"70140.2919499";"[ABS] Front right wheel speed";"44.49375";"km/h";"47.0861139";"-72.8434844";
"70140.433861";"[ABS] Rear left wheel speed";"43.70625";"km/h";"47.0861139";"-72.8434844";
"70140.5002263";"[ABS] Rear right wheel speed";"43.2";"km/h";"47.0861139";"-72.8434844";
"70140.6367136";"[ABS] Steering angle sensor";"32";"°";"47.0861139";"-72.8434844";
"70140.947521";"AT/CVT Temperature v.1";"91";"℃";"47.0861139";"-72.8434844";
"70141.1027737";"Primary Pulley Speed";"2963";"rpm";"47.0861139";"-72.8434844";
"70141.2492713";"Secondary Pulley Speed";"1812";"rpm";"47.0861139";"-72.8434844";
"70141.310633";"Turbine Speed";"3264";"rpm";"47.0861139";"-72.8434844";
"70141.4138947";"Lock Up Duty Ratio";"95.5";"%";"47.0861139";"-72.8434844";
"70141.6979289";"Engine coolant temperature";"88";"℃";"47.0861139";"-72.8434844";
"70141.7957289";"Engine oil temperature";"101";"℃";"47.0861139";"-72.8434844";
"70141.9745139";"Intake air temperature";"-9";"℃";"47.0861139";"-72.8434844";
"70142.1033137";"Barometric pressure";"97";"kPa";"47.0861139";"-72.8434844";
"70142.3784348";"Battery Terminal Voltage";"14.613";"V";"47.0861139";"-72.8434844";
"70142.6285641";"AWD Solenoid Actual Current";"518";"mA";"47.0861139";"-72.8434844";
"70142.7297651";"AWD Solenoid Set Current";"547";"mA";"47.0861139";"-72.8434844";
"70142.9285262";"Short term fuel % trim - Bank 1";"2.34375";"%";"47.0861139";"-72.8434844";
"70143.0413945";"Long term fuel % trim - Bank 1";"-0.78125";"%";"47.0861139";"-72.8434844";
"70143.3214947";"Knocking Correction";"0";"°";"47.0861139";"-72.8434844";
"70143.4287828";"OCV Duty Left";"56.86274509803921";"%";"47.0861139";"-72.8434844";
"70143.5366706";"Learned Ignition Timing";"2";"°";"47.0861139";"-72.8434844";
"70143.6780741";"A/F Sensor #1";"1.0067058823529411";"";"47.0861139";"-72.8434844";
"70143.8900872";"Fuel/Air commanded equivalence ratio";"14.59361316";"";"47.0861139";"-72.8434844";
"70144.03275";"Engine RPM";"3900";"rpm";"47.0861139";"-72.8434844";
"70144.03275";"Engine RPM x1000";"3.9";"rpm";"47.0861139";"-72.8434844";
"70144.1324973";"Average speed";"75.2945251243041";"km/h";"47.0861139";"-72.8434844";
"70144.1324973";"Distance travelled";"76.3934402980556";"km";"47.0861139";"-72.8434844";
"70144.1324973";"Distance travelled (Today)";"204.556221";"km";"47.0861139";"-72.8434844";
"70144.1324973";"Distance travelled (total)";"245.174793";"km";"47.0861139";"-72.8434844";
"70144.1324973";"Distance travelled (Week)";"226.978534";"km";"47.0861139";"-72.8434844";
"70144.1324973";"Vehicle speed";"49";"km/h";"47.0861139";"-72.8434844";
"70144.2346134";"Relative throttle position";"18.03921568627451";"%";"47.0861139";"-72.8434844";
"70144.4330221";"Timing advance";"16.5";"°";"47.0861139";"-72.8434844";
"70144.6112871";"Calculated engine load value";"75.29411764705883";"%";"47.0861139";"-72.8434844";
"70144.7899147";"MAF air flow rate";"61.65";"g/sec";"47.0861139";"-72.8434844";
"70144.7899147";"Power from MAF";"73.97999999999999";"hp";"47.0861139";"-72.8434844";
"70144.9000739";"Calculated boost";"-0.41000000000000003";"bar";"47.0861139";"-72.8434844";
"70144.9000739";"Intake manifold absolute pressure";"56";"kPa";"47.0861139";"-72.8434844";
"70145.2101281";"Actual Gear Ratio";"1.3672083619439994";"";"47.0861139";"-72.8434844";
"70145.3416142";"Target Gear Ratio";"0.003906309605554284";"";"47.0861139";"-72.8434844";
"70145.662888";"[ABS] Front left wheel speed";"56.30625";"km/h";"47.0861139";"-72.8434844";
"70145.8168365";"[ABS] Front right wheel speed";"56.75625";"km/h";"47.0861139";"-72.8434844";
"70145.9902184";"[ABS] Rear left wheel speed";"56.64375";"km/h";"47.0861139";"-72.8434844";
"70146.1426373";"[ABS] Rear right wheel speed";"56.19375";"km/h";"47.0861139";"-72.8434844";
"70146.2859532";"[ABS] Steering angle sensor";"0";"°";"47.0861139";"-72.8434844";
"70146.5541471";"AT/CVT Temperature v.1";"91";"℃";"47.0861139";"-72.8434844";
"70146.6887547";"Primary Pulley Speed";"3098";"rpm";"47.0861139";"-72.8434844";
"70146.8238246";"Secondary Pulley Speed";"2237";"rpm";"47.0861139";"-72.8434844";
"70146.9685155";"Turbine Speed";"3232";"rpm";"47.0861139";"-72.8434844";
"70147.1289105";"Lock Up Duty Ratio";"95.5";"%";"47.0861139";"-72.8434844";
"70147.3886852";"Engine oil temperature";"102";"℃";"47.0861139";"-72.8434844";
"70147.551524";"Intake air temperature";"-9";"℃";"47.0861139";"-72.8434844";
"70147.6783492";"Barometric pressure";"96";"kPa";"47.0861139";"-72.8434844";
"70147.9544055";"Battery Terminal Voltage";"14.616";"V";"47.0861139";"-72.8434844";
"70148.2712974";"AWD Solenoid Actual Current";"374";"mA";"47.0861139";"-72.8434844";
"70148.4220378";"AWD Solenoid Set Current";"378";"mA";"47.0861139";"-72.8434844";
"70148.6878991";"Short term fuel % trim - Bank 1";"-3.125";"%";"47.0861139";"-72.8434844";
"70148.8040818";"Long term fuel % trim - Bank 1";"-0.78125";"%";"47.0861139";"-72.8434844";
"70149.080671";"Knocking Correction";"0";"°";"47.0861139";"-72.8434844";
"70149.2094734";"OCV Duty Left";"52.15686274509804";"%";"47.0861139";"-72.8434844";
"70149.3216053";"Learned Ignition Timing";"0";"°";"47.0861139";"-72.8434844";
"70149.4388829";"A/F Sensor #1";"1.0301176470588236";"";"47.0861139";"-72.8434844";
"70149.7122101";"Fuel/Air commanded equivalence ratio";"14.65300032";"";"47.0861139";"-72.8434844";
"70149.8487789";"Engine RPM";"3374";"rpm";"47.0861139";"-72.8434844";
"70149.8487789";"Engine RPM x1000";"3.4";"rpm";"47.0861139";"-72.8434844";
"70149.9637972";"Vehicle acceleration";"-0.0039037057258931858";"g";"0";"0";
"70149.9737972";"Average speed";"75.24293185939435";"km/h";"47.0861139";"-72.8434844";
"70149.9737972";"Distance travelled";"76.4632506153056";"km";"47.0861139";"-72.8434844";
"70149.9737972";"Distance travelled (Today)";"204.626031";"km";"47.0861139";"-72.8434844";
"70149.9737972";"Distance travelled (total)";"245.244603";"km";"47.0861139";"-72.8434844";
"70149.9737972";"Distance travelled (Week)";"227.04834400000001";"km";"47.0861139";"-72.8434844";
"70149.9737972";"Vehicle acceleration";"-0.0039037057258931858";"g";"47.0861139";"-72.8434844";
"70149.9737972";"Vehicle speed";"43";"km/h";"47.0861139";"-72.8434844";
